,AMAZON,NEW,USED,RATING,COUNT_REVIEWS,SALES,COUNT_NEW,BUY_BOX_SHIPPING,LISTPRICE,NEW_FBA
2023-04-03 07:06:00-04:00,6.99,6.99,,4.699999999999999,1737.0,896.0,1.0,6.99,6.99,7.5
2023-04-03 07:28:00-04:00,6.99,6.99,,4.699999999999999,1739.0,896.0,1.0,6.99,6.99,7.5
2023-04-03 08:16:00-04:00,6.99,6.99,,4.699999999999999,1740.0,896.0,1.0,6.99,6.99,7.5
2023-04-03 11:12:00-04:00,6.99,6.99,,4.699999999999999,1666.0,896.0,1.0,6.99,6.99,7.5
2023-04-03 11:16:00-04:00,6.99,6.99,,4.699999999999999,1740.0,896.0,1.0,6.99,6.99,7.5
2023-04-03 11:30:00-04:00,6.99,6.99,,4.699999999999999,1740.0,940.0,1.0,6.99,6.99,7.5
2023-04-03 13:00:00-04:00,6.99,6.99,,4.699999999999999,1666.0,940.0,1.0,6.99,6.99,7.5
2023-04-03 13:40:00-04:00,6.99,6.99,,4.699999999999999,1740.0,940.0,1.0,6.99,6.99,7.5
2023-04-03 15:16:00-04:00,6.99,6.99,,4.699999999999999,1666.0,940.0,1.0,6.99,6.99,7.5
2023-04-03 15:44:00-04:00,6.99,6.99,,4.699999999999999,1666.0,876.0,1.0,6.99,6.99,7.5
2023-04-03 16:14:00-04:00,6.99,6.99,,4.699999999999999,1740.0,876.0,1.0,6.99,6.99,7.5
2023-04-03 17:30:00-04:00,6.99,6.99,,4.699999999999999,1666.0,876.0,1.0,6.99,6.99,7.5
2023-04-03 18:40:00-04:00,6.99,6.99,,4.699999999999999,1740.0,876.0,1.0,6.99,6.99,7.5
2023-04-03 23:28:00-04:00,6.99,6.99,,4.699999999999999,1740.0,870.0,1.0,6.99,6.99,7.5
2023-04-04 00:58:00-04:00,6.99,6.99,,4.699999999999999,1740.0,851.0,1.0,6.99,6.99,7.5
2023-04-04 02:10:00-04:00,6.99,6.99,,4.699999999999999,1666.0,851.0,1.0,6.99,6.99,7.5
2023-04-04 02:20:00-04:00,6.99,6.99,,4.699999999999999,1740.0,851.0,1.0,6.99,6.99,7.5
2023-04-04 07:28:00-04:00,6.99,6.99,,4.699999999999999,1745.0,851.0,1.0,6.99,6.99,7.5
2023-04-04 07:42:00-04:00,6.99,6.99,,4.699999999999999,1666.0,851.0,1.0,6.99,6.99,7.5
2023-04-04 07:50:00-04:00,6.99,6.99,,4.699999999999999,1745.0,851.0,1.0,6.99,6.99,7.5
2023-04-04 07:52:00-04:00,6.99,6.99,,4.699999999999999,1745.0,950.0,1.0,6.99,6.99,7.5
2023-04-04 08:04:00-04:00,6.99,6.99,,4.699999999999999,1746.0,950.0,1.0,6.99,6.99,7.5
2023-04-04 10:20:00-04:00,6.99,6.99,,4.699999999999999,1748.0,950.0,1.0,6.99,6.99,7.5
2023-04-04 11:32:00-04:00,6.99,6.99,,4.699999999999999,1666.0,950.0,1.0,6.99,6.99,7.5
2023-04-04 11:56:00-04:00,6.99,6.99,,4.699999999999999,1748.0,950.0,1.0,6.99,6.99,7.5
2023-04-04 12:04:00-04:00,6.99,6.99,,4.699999999999999,1748.0,1027.0,1.0,6.99,6.99,7.5
2023-04-04 12:50:00-04:00,6.99,6.99,,4.699999999999999,1666.0,1027.0,1.0,6.99,6.99,7.5
2023-04-04 12:52:00-04:00,6.99,6.99,,4.699999999999999,1748.0,1027.0,1.0,6.99,6.99,7.5
2023-04-04 13:40:00-04:00,6.99,6.99,,4.699999999999999,1666.0,1027.0,1.0,6.99,6.99,7.5
2023-04-04 13:50:00-04:00,6.99,6.99,,4.699999999999999,1748.0,1027.0,1.0,6.99,6.99,7.5
2023-04-04 15:42:00-04:00,6.99,6.99,,4.699999999999999,1748.0,983.0,1.0,6.99,6.99,7.5
2023-04-04 19:36:00-04:00,6.99,6.99,,4.699999999999999,1666.0,983.0,1.0,6.99,6.99,7.5
2023-04-04 20:32:00-04:00,6.99,6.99,,4.699999999999999,1748.0,983.0,1.0,6.99,6.99,7.5
2023-04-04 21:48:00-04:00,6.99,6.99,,4.699999999999999,1748.0,973.0,1.0,6.99,6.99,7.5
2023-04-04 23:24:00-04:00,6.99,6.99,,4.699999999999999,1748.0,973.0,1.0,6.99,6.99,7.5
2023-04-05 03:08:00-04:00,6.99,6.99,,4.699999999999999,1748.0,897.0,1.0,6.99,6.99,7.5
2023-04-05 03:44:00-04:00,6.99,6.99,,4.699999999999999,1666.0,897.0,1.0,6.99,6.99,7.5
2023-04-05 03:48:00-04:00,6.99,6.99,,4.699999999999999,1748.0,897.0,1.0,6.99,6.99,7.5
2023-04-05 04:28:00-04:00,6.99,6.99,,4.699999999999999,1748.0,916.0,1.0,6.99,6.99,7.5
2023-04-05 06:48:00-04:00,6.99,6.99,,4.699999999999999,1666.0,916.0,1.0,6.99,6.99,7.5
2023-04-05 07:04:00-04:00,6.99,6.99,,4.699999999999999,1748.0,916.0,1.0,6.99,6.99,7.5
2023-04-05 08:28:00-04:00,6.99,6.99,,4.699999999999999,1748.0,960.0,1.0,6.99,6.99,7.5
2023-04-05 09:08:00-04:00,6.99,6.99,,4.699999999999999,1758.0,960.0,1.0,6.99,6.99,7.5
2023-04-05 11:32:00-04:00,6.99,6.99,,4.699999999999999,1758.0,953.0,1.0,6.99,6.99,7.5
2023-04-05 11:40:00-04:00,6.99,6.99,,4.699999999999999,1666.0,953.0,1.0,6.99,6.99,7.5
2023-04-05 12:12:00-04:00,6.99,6.99,,4.699999999999999,1758.0,953.0,1.0,6.99,6.99,7.5
2023-04-05 15:20:00-04:00,6.99,6.99,,4.699999999999999,1666.0,953.0,1.0,6.99,6.99,7.5
2023-04-05 16:00:00-04:00,6.99,6.99,,4.699999999999999,1758.0,953.0,1.0,6.99,6.99,7.5
2023-04-05 16:24:00-04:00,6.99,6.99,,4.699999999999999,1666.0,953.0,1.0,6.99,6.99,7.5
2023-04-05 16:36:00-04:00,6.99,6.99,,4.699999999999999,1758.0,953.0,1.0,6.99,6.99,7.5
2023-04-05 21:08:00-04:00,6.99,6.99,,4.699999999999999,1758.0,985.0,1.0,6.99,6.99,7.5
2023-04-06 01:20:00-04:00,6.99,6.99,,4.699999999999999,1666.0,985.0,1.0,6.99,6.99,7.5
2023-04-06 01:24:00-04:00,6.99,6.99,,4.699999999999999,1758.0,985.0,1.0,6.99,6.99,7.5
2023-04-06 02:54:00-04:00,6.99,6.99,,4.699999999999999,1758.0,999.0,1.0,6.99,6.99,7.5
2023-04-06 04:38:00-04:00,6.99,6.99,,4.699999999999999,1758.0,989.0,1.0,6.99,6.99,7.5
2023-04-06 07:38:00-04:00,6.99,6.99,,4.699999999999999,1760.0,989.0,1.0,6.99,6.99,7.5
2023-04-06 08:24:00-04:00,6.99,6.99,,4.699999999999999,1760.0,1019.0,1.0,6.99,6.99,7.5
2023-04-06 08:32:00-04:00,6.99,6.99,,4.699999999999999,1763.0,1019.0,1.0,6.99,6.99,7.5
2023-04-06 09:40:00-04:00,6.99,6.99,,4.699999999999999,1763.0,1070.0,1.0,6.99,6.99,7.5
2023-04-06 17:12:00-04:00,6.99,6.99,,4.699999999999999,1763.0,1079.0,1.0,6.99,6.99,7.5
2023-04-06 21:40:00-04:00,6.99,6.99,,4.699999999999999,1763.0,931.0,1.0,6.99,6.99,7.5
2023-04-07 01:26:00-04:00,6.99,6.99,,4.699999999999999,1763.0,981.0,1.0,6.99,6.99,7.5
2023-04-07 04:24:00-04:00,6.99,6.99,,4.699999999999999,1763.0,1040.0,1.0,6.99,6.99,7.5
2023-04-07 07:58:00-04:00,6.99,6.99,,4.699999999999999,1765.0,1040.0,1.0,6.99,6.99,7.5
2023-04-07 08:34:00-04:00,6.99,6.99,,4.699999999999999,1765.0,1069.0,1.0,6.99,6.99,7.5
2023-04-07 08:56:00-04:00,6.99,6.99,,4.699999999999999,1766.0,1069.0,1.0,6.99,6.99,7.5
2023-04-07 11:42:00-04:00,6.99,6.99,,4.699999999999999,1766.0,1140.0,1.0,6.99,6.99,7.5
2023-04-07 13:52:00-04:00,6.99,6.99,,4.699999999999999,1666.0,1140.0,1.0,6.99,6.99,7.5
2023-04-07 14:18:00-04:00,6.99,6.99,,4.699999999999999,1666.0,1156.0,1.0,6.99,6.99,7.5
2023-04-07 14:40:00-04:00,6.99,6.99,,4.699999999999999,1766.0,1156.0,1.0,6.99,6.99,7.5
2023-04-07 16:20:00-04:00,6.99,6.99,,4.699999999999999,1766.0,1054.0,1.0,6.99,6.99,7.5
2023-04-07 19:28:00-04:00,6.99,6.99,,4.699999999999999,1766.0,1054.0,3.0,6.99,6.99,7.5
2023-04-07 19:38:00-04:00,6.99,6.99,,4.699999999999999,1666.0,1054.0,3.0,6.99,6.99,7.5
2023-04-07 21:08:00-04:00,6.99,6.99,,4.699999999999999,1666.0,1039.0,1.0,6.99,6.99,7.5
2023-04-07 21:28:00-04:00,6.99,6.99,,4.699999999999999,1766.0,1039.0,1.0,6.99,6.99,7.5
2023-04-08 00:48:00-04:00,6.99,6.99,,4.699999999999999,1766.0,1021.0,1.0,6.99,6.99,7.5
2023-04-08 05:32:00-04:00,6.99,6.99,,4.699999999999999,1666.0,1021.0,1.0,6.99,6.99,7.5
2023-04-08 05:40:00-04:00,6.99,6.99,,4.699999999999999,1766.0,1021.0,1.0,6.99,6.99,7.5
2023-04-08 07:40:00-04:00,6.99,6.99,,4.699999999999999,1768.0,1021.0,1.0,6.99,6.99,7.5
2023-04-08 07:44:00-04:00,6.99,6.99,,4.699999999999999,1769.0,1021.0,1.0,6.99,6.99,7.5
2023-04-08 08:24:00-04:00,6.99,6.99,,4.699999999999999,1772.0,1021.0,1.0,6.99,6.99,7.5
2023-04-08 09:12:00-04:00,6.99,6.99,,4.699999999999999,1773.0,1021.0,1.0,6.99,6.99,7.5
2023-04-08 10:16:00-04:00,6.99,6.99,,4.699999999999999,1666.0,1021.0,1.0,6.99,6.99,7.5
2023-04-08 10:24:00-04:00,6.99,6.99,,4.699999999999999,1773.0,1040.0,1.0,6.99,6.99,7.5
2023-04-08 12:56:00-04:00,6.99,6.99,,4.699999999999999,1666.0,1040.0,1.0,6.99,6.99,7.5
2023-04-08 13:00:00-04:00,6.99,6.99,,4.699999999999999,1773.0,1040.0,1.0,6.99,6.99,7.5
2023-04-08 13:52:00-04:00,6.99,6.99,,4.699999999999999,1720.0,1040.0,1.0,6.99,6.99,7.5
2023-04-08 13:56:00-04:00,6.99,6.99,,4.699999999999999,1773.0,1040.0,1.0,6.99,6.99,7.5
2023-04-08 14:12:00-04:00,6.99,6.99,,4.699999999999999,1773.0,964.0,3.0,6.99,6.99,7.5
2023-04-08 15:52:00-04:00,6.99,6.99,,4.699999999999999,1666.0,964.0,3.0,6.99,6.99,7.5
2023-04-08 16:16:00-04:00,6.99,6.99,,4.699999999999999,1666.0,938.0,1.0,6.99,6.99,7.5
2023-04-08 16:18:00-04:00,6.99,6.99,,4.699999999999999,1773.0,938.0,1.0,6.99,6.99,7.5
2023-04-08 21:28:00-04:00,6.99,6.99,,4.699999999999999,1773.0,900.0,1.0,6.99,6.99,7.5
2023-04-08 23:52:00-04:00,6.99,6.99,,4.699999999999999,1773.0,894.0,1.0,6.99,6.99,7.5
2023-04-09 07:24:00-04:00,6.99,6.99,,4.699999999999999,1775.0,894.0,1.0,6.99,6.99,7.5
2023-04-09 08:24:00-04:00,6.99,6.99,,4.699999999999999,1781.0,894.0,1.0,6.99,6.99,7.5
2023-04-09 13:52:00-04:00,6.99,6.99,,4.699999999999999,1666.0,894.0,1.0,6.99,6.99,7.5
2023-04-09 14:16:00-04:00,6.99,6.99,,4.699999999999999,1666.0,939.0,1.0,6.99,6.99,7.5
2023-04-09 14:20:00-04:00,6.99,6.99,,4.699999999999999,1781.0,939.0,1.0,6.99,6.99,7.5
2023-04-09 16:36:00-04:00,6.99,6.99,,4.699999999999999,1781.0,846.0,1.0,6.99,6.99,7.5
2023-04-09 20:24:00-04:00,6.99,6.99,,4.699999999999999,1781.0,869.0,1.0,6.99,6.99,7.5
2023-04-10 00:44:00-04:00,6.99,6.99,,4.699999999999999,1781.0,866.0,1.0,6.99,6.99,7.5
2023-04-10 00:52:00-04:00,6.99,6.99,,4.699999999999999,1781.0,866.0,3.0,6.99,6.99,7.5
2023-04-10 01:32:00-04:00,6.99,6.99,,4.699999999999999,1666.0,866.0,3.0,6.99,6.99,7.5
2023-04-10 01:48:00-04:00,6.99,6.99,,4.699999999999999,1781.0,866.0,3.0,6.99,6.99,7.5
2023-04-10 02:20:00-04:00,6.99,6.99,,4.699999999999999,1781.0,751.0,1.0,6.99,6.99,7.5
2023-04-10 08:22:00-04:00,6.99,6.99,,4.699999999999999,1784.0,751.0,1.0,6.99,6.99,7.5
2023-04-10 08:50:00-04:00,6.99,6.99,,4.699999999999999,1791.0,751.0,1.0,6.99,6.99,7.5
2023-04-10 08:58:00-04:00,6.99,6.99,,4.699999999999999,1791.0,793.0,1.0,6.99,6.99,7.5
2023-04-10 11:20:00-04:00,6.99,6.99,,4.699999999999999,1666.0,793.0,1.0,6.99,6.99,7.5
2023-04-10 11:24:00-04:00,6.99,6.99,,4.699999999999999,1791.0,793.0,1.0,6.99,6.99,7.5
2023-04-10 12:52:00-04:00,6.99,6.99,,4.699999999999999,1666.0,793.0,1.0,6.99,6.99,7.5
2023-04-10 12:54:00-04:00,6.99,6.99,,4.699999999999999,1791.0,793.0,1.0,6.99,6.99,7.5
2023-04-10 14:40:00-04:00,6.99,6.99,,4.699999999999999,1791.0,871.0,1.0,6.99,6.99,7.5
2023-04-10 15:32:00-04:00,6.99,6.99,,4.699999999999999,1792.0,871.0,1.0,6.99,6.99,7.5
2023-04-10 20:40:00-04:00,6.99,6.99,,4.699999999999999,1792.0,805.0,1.0,6.99,6.99,7.5
2023-04-10 23:44:00-04:00,6.99,6.99,,4.699999999999999,1792.0,819.0,1.0,6.99,6.99,7.5
2023-04-11 02:24:00-04:00,6.99,6.99,,4.699999999999999,1792.0,851.0,1.0,6.99,6.99,7.5
2023-04-11 05:50:00-04:00,6.99,6.99,,4.699999999999999,1666.0,851.0,1.0,6.99,6.99,7.5
2023-04-11 06:16:00-04:00,6.99,6.99,,4.699999999999999,1792.0,851.0,1.0,6.99,6.99,7.5
2023-04-11 08:00:00-04:00,6.99,6.99,,4.699999999999999,1794.0,851.0,1.0,6.99,6.99,7.5
2023-04-11 08:48:00-04:00,6.99,6.99,,4.699999999999999,1798.0,851.0,1.0,6.99,6.99,7.5
2023-04-11 10:34:00-04:00,6.99,6.99,,4.699999999999999,1798.0,902.0,1.0,6.99,6.99,7.5
2023-04-11 11:12:00-04:00,6.99,6.99,,4.699999999999999,1666.0,902.0,1.0,6.99,6.99,7.5
2023-04-11 11:20:00-04:00,6.99,6.99,,4.699999999999999,1798.0,902.0,1.0,6.99,6.99,7.5
2023-04-11 13:40:00-04:00,6.99,6.99,,4.699999999999999,1798.0,933.0,1.0,6.99,6.99,7.5
2023-04-11 14:24:00-04:00,6.99,6.99,,4.699999999999999,1666.0,933.0,1.0,6.99,6.99,7.5
2023-04-11 14:28:00-04:00,6.99,6.99,,4.699999999999999,1798.0,933.0,1.0,6.99,6.99,7.5
2023-04-11 16:16:00-04:00,6.99,6.99,,4.699999999999999,1798.0,926.0,1.0,6.99,6.99,7.5
2023-04-11 17:56:00-04:00,6.99,6.99,,4.699999999999999,1666.0,926.0,1.0,6.99,6.99,7.5
2023-04-11 17:58:00-04:00,6.99,6.99,,4.699999999999999,1798.0,926.0,1.0,6.99,6.99,7.5
2023-04-12 04:50:00-04:00,6.99,6.99,,4.699999999999999,1798.0,754.0,1.0,6.99,6.99,7.5
2023-04-12 05:12:00-04:00,6.99,6.99,,4.699999999999999,1799.0,754.0,1.0,6.99,6.99,7.5
2023-04-12 08:32:00-04:00,6.99,6.99,,4.699999999999999,1802.0,754.0,1.0,6.99,6.99,7.5
2023-04-12 08:52:00-04:00,6.99,6.99,,4.699999999999999,1803.0,754.0,1.0,6.99,6.99,7.5
2023-04-12 08:56:00-04:00,6.99,6.99,,4.699999999999999,1804.0,754.0,1.0,6.99,6.99,7.5
2023-04-12 09:12:00-04:00,6.99,6.99,,4.699999999999999,1807.0,754.0,1.0,6.99,6.99,7.5
2023-04-12 09:16:00-04:00,6.99,6.99,,4.699999999999999,1807.0,777.0,1.0,6.99,6.99,7.5
2023-04-12 09:38:00-04:00,6.99,6.99,,4.699999999999999,1808.0,777.0,1.0,6.99,6.99,7.5
2023-04-12 16:24:00-04:00,6.99,6.99,,4.699999999999999,1666.0,777.0,1.0,6.99,6.99,7.5
2023-04-12 16:28:00-04:00,6.99,6.99,,4.699999999999999,1808.0,777.0,1.0,6.99,6.99,7.5
2023-04-12 19:20:00-04:00,6.99,6.99,,4.699999999999999,1808.0,800.0,1.0,6.99,6.99,7.5
2023-04-12 20:08:00-04:00,6.99,6.99,,4.699999999999999,1666.0,800.0,1.0,6.99,6.99,7.5
2023-04-12 20:40:00-04:00,6.99,6.99,,4.699999999999999,1808.0,800.0,1.0,6.99,6.99,7.5
2023-04-12 22:20:00-04:00,6.99,6.99,,4.699999999999999,1809.0,800.0,1.0,6.99,6.99,7.5
2023-04-12 23:32:00-04:00,6.99,6.99,,4.699999999999999,1809.0,773.0,1.0,6.99,6.99,7.5
2023-04-13 01:28:00-04:00,6.99,6.99,,4.699999999999999,1810.0,773.0,1.0,6.99,6.99,7.5
2023-04-13 02:28:00-04:00,6.99,6.99,,4.699999999999999,1810.0,780.0,1.0,6.99,6.99,7.5
2023-04-13 06:18:00-04:00,6.99,6.99,,4.699999999999999,1810.0,762.0,1.0,6.99,6.99,7.5
2023-04-13 08:32:00-04:00,6.99,6.99,,4.699999999999999,1810.0,834.0,1.0,6.99,6.99,7.5
2023-04-13 09:00:00-04:00,6.99,6.99,,4.699999999999999,1815.0,834.0,1.0,6.99,6.99,7.5
2023-04-13 09:24:00-04:00,6.99,6.99,,4.699999999999999,1816.0,834.0,1.0,6.99,6.99,7.5
2023-04-13 11:48:00-04:00,6.99,6.99,,4.699999999999999,1816.0,845.0,1.0,6.99,6.99,7.5
2023-04-13 12:26:00-04:00,6.99,6.99,,4.699999999999999,1817.0,845.0,1.0,6.99,6.99,7.5
2023-04-13 13:08:00-04:00,6.99,6.99,,4.699999999999999,1666.0,845.0,1.0,6.99,6.99,7.5
2023-04-13 13:20:00-04:00,6.99,6.99,,4.699999999999999,1817.0,845.0,1.0,6.99,6.99,7.5
2023-04-13 14:02:00-04:00,6.99,6.99,,4.699999999999999,1666.0,845.0,1.0,6.99,6.99,7.5
2023-04-13 14:04:00-04:00,6.99,6.99,,4.699999999999999,1817.0,845.0,1.0,6.99,6.99,7.5
2023-04-13 14:58:00-04:00,6.99,6.99,,4.699999999999999,1666.0,845.0,1.0,6.99,6.99,7.5
2023-04-13 15:28:00-04:00,6.99,6.99,,4.699999999999999,1817.0,845.0,1.0,6.99,6.99,7.5
2023-04-13 17:20:00-04:00,6.99,6.99,,4.699999999999999,1817.0,821.0,1.0,6.99,6.99,7.5
2023-04-13 17:54:00-04:00,6.99,6.99,,4.699999999999999,1817.0,777.0,1.0,6.99,6.99,7.5
2023-04-13 22:34:00-04:00,6.99,6.99,,4.699999999999999,1817.0,781.0,1.0,6.99,6.99,7.5
2023-04-14 03:42:00-04:00,6.99,6.99,,4.699999999999999,1817.0,787.0,3.0,6.99,6.99,7.5
2023-04-14 08:36:00-04:00,6.99,6.99,,4.699999999999999,1818.0,787.0,3.0,6.99,6.99,7.5
2023-04-14 09:08:00-04:00,6.99,6.99,,4.699999999999999,1821.0,787.0,3.0,6.99,6.99,7.5
2023-04-14 11:00:00-04:00,6.99,6.99,,4.699999999999999,1821.0,914.0,1.0,6.99,6.99,7.5
2023-04-14 15:54:00-04:00,6.99,6.99,,4.699999999999999,1821.0,834.0,1.0,6.99,6.99,7.5
2023-04-14 16:58:00-04:00,6.99,6.99,,4.699999999999999,1821.0,813.0,1.0,6.99,6.99,7.5
2023-04-14 21:54:00-04:00,6.99,6.99,,4.699999999999999,1821.0,811.0,1.0,6.99,6.99,7.5
2023-04-15 07:16:00-04:00,6.99,6.99,,4.699999999999999,1822.0,811.0,1.0,6.99,6.99,7.5
2023-04-15 07:34:00-04:00,6.99,6.99,,4.699999999999999,1825.0,811.0,1.0,6.99,6.99,7.5
2023-04-15 08:52:00-04:00,6.99,6.99,,4.699999999999999,1829.0,774.0,1.0,6.99,6.99,7.5
2023-04-15 11:00:00-04:00,6.99,6.99,,4.699999999999999,1829.0,819.0,1.0,6.99,6.99,7.5
2023-04-15 13:20:00-04:00,6.99,6.99,,4.699999999999999,1829.0,811.0,1.0,6.99,6.99,7.5
2023-04-15 16:04:00-04:00,6.99,6.99,,4.699999999999999,1666.0,811.0,1.0,6.99,6.99,7.5
2023-04-15 17:00:00-04:00,6.99,6.99,,4.699999999999999,1829.0,732.0,1.0,6.99,6.99,7.5
2023-04-15 19:24:00-04:00,6.99,6.99,,4.699999999999999,1829.0,729.0,1.0,6.99,6.99,7.5
2023-04-16 01:28:00-04:00,6.99,6.99,,4.699999999999999,1829.0,698.0,1.0,6.99,6.99,7.5
2023-04-16 05:04:00-04:00,6.99,6.99,,4.699999999999999,1829.0,745.0,1.0,6.99,6.99,7.5
2023-04-16 07:58:00-04:00,6.99,6.99,,4.699999999999999,1832.0,745.0,1.0,6.99,6.99,7.5
2023-04-16 08:28:00-04:00,6.99,6.99,,4.699999999999999,1834.0,745.0,1.0,6.99,6.99,7.5
2023-04-16 11:44:00-04:00,6.99,6.99,,4.699999999999999,1835.0,745.0,1.0,6.99,6.99,7.5
2023-04-16 12:04:00-04:00,6.99,6.99,,4.699999999999999,1835.0,839.0,1.0,6.99,6.99,7.5
2023-04-16 13:32:00-04:00,6.99,6.99,,4.699999999999999,1835.0,839.0,3.0,6.99,6.99,7.5
2023-04-16 18:48:00-04:00,6.99,6.99,,4.699999999999999,1835.0,697.0,1.0,6.99,6.99,7.5
2023-04-16 20:50:00-04:00,6.99,6.99,,4.699999999999999,1835.0,663.0,1.0,6.99,6.99,7.5
2023-04-16 22:16:00-04:00,6.99,6.99,,4.699999999999999,1836.0,663.0,1.0,6.99,6.99,7.5
2023-04-17 04:04:00-04:00,6.99,6.99,,4.699999999999999,1836.0,583.0,1.0,6.99,6.99,7.5
2023-04-17 06:36:00-04:00,6.99,6.99,,4.699999999999999,1836.0,634.0,1.0,6.99,6.99,7.5
2023-04-17 07:24:00-04:00,6.99,6.99,,4.699999999999999,1837.0,634.0,1.0,6.99,6.99,7.5
2023-04-17 08:00:00-04:00,6.99,6.99,,4.699999999999999,1840.0,634.0,1.0,6.99,6.99,7.5
2023-04-17 08:44:00-04:00,6.99,6.99,,4.699999999999999,1841.0,634.0,1.0,6.99,6.99,7.5
2023-04-17 11:40:00-04:00,6.99,6.99,,4.699999999999999,1841.0,716.0,1.0,6.99,6.99,7.5
2023-04-17 17:12:00-04:00,6.99,6.99,,4.699999999999999,1842.0,716.0,1.0,6.99,6.99,7.5
2023-04-17 18:44:00-04:00,6.99,6.99,,4.699999999999999,1842.0,750.0,1.0,6.99,6.99,7.5
2023-04-17 20:20:00-04:00,6.99,6.99,,4.699999999999999,1842.0,749.0,1.0,6.99,6.99,7.5
2023-04-17 23:40:00-04:00,6.99,6.99,,4.699999999999999,1842.0,762.0,1.0,6.99,6.99,7.5
2023-04-18 02:32:00-04:00,6.99,6.99,,4.699999999999999,1842.0,725.0,1.0,6.99,6.99,7.5
2023-04-18 06:14:00-04:00,6.99,6.99,,4.699999999999999,1842.0,770.0,1.0,6.99,6.99,7.5
2023-04-18 08:50:00-04:00,6.99,6.99,,4.699999999999999,1846.0,770.0,1.0,6.99,6.99,7.5
2023-04-18 09:00:00-04:00,6.99,6.99,,4.699999999999999,1848.0,770.0,1.0,6.99,6.99,7.5
2023-04-18 10:04:00-04:00,6.99,6.99,,4.699999999999999,1848.0,799.0,1.0,6.99,6.99,7.5
2023-04-18 12:24:00-04:00,6.99,6.99,,4.699999999999999,1848.0,787.0,1.0,6.99,6.99,7.5
2023-04-18 17:08:00-04:00,6.99,6.99,,4.699999999999999,1848.0,742.0,1.0,6.99,6.99,7.5
2023-04-18 18:16:00-04:00,6.99,6.99,,4.699999999999999,1848.0,755.0,1.0,6.99,6.99,7.5
2023-04-19 01:12:00-04:00,6.99,6.99,,4.699999999999999,1848.0,664.0,1.0,6.99,6.99,7.5
2023-04-19 08:12:00-04:00,6.99,6.99,,4.699999999999999,1848.0,689.0,1.0,6.99,6.99,7.5
2023-04-19 10:00:00-04:00,6.99,6.99,,4.699999999999999,1850.0,689.0,1.0,6.99,6.99,7.5
2023-04-19 10:16:00-04:00,6.99,6.99,,4.699999999999999,1851.0,689.0,1.0,6.99,6.99,7.5
2023-04-19 10:32:00-04:00,6.99,6.99,,4.699999999999999,1852.0,689.0,1.0,6.99,6.99,7.5
2023-04-19 10:40:00-04:00,6.99,6.99,,4.699999999999999,1853.0,689.0,1.0,6.99,6.99,7.5
2023-04-19 11:06:00-04:00,6.99,6.99,,4.699999999999999,1853.0,719.0,1.0,6.99,6.99,7.5
2023-04-19 11:20:00-04:00,6.99,6.99,,4.699999999999999,1856.0,719.0,1.0,6.99,6.99,7.5
2023-04-19 17:32:00-04:00,6.99,6.99,,4.699999999999999,1856.0,708.0,1.0,6.99,6.99,7.5
2023-04-19 18:04:00-04:00,6.99,6.99,,4.699999999999999,1856.0,723.0,1.0,6.99,6.99,7.5
2023-04-19 22:24:00-04:00,6.99,6.99,,4.699999999999999,1856.0,693.0,1.0,6.99,6.99,7.5
2023-04-20 01:04:00-04:00,6.99,6.99,,4.699999999999999,1856.0,690.0,1.0,6.99,6.99,7.5
2023-04-20 04:38:00-04:00,6.99,6.99,,4.699999999999999,1856.0,664.0,1.0,6.99,6.99,7.5
2023-04-20 09:08:00-04:00,6.99,6.99,,4.699999999999999,1857.0,664.0,1.0,6.99,6.99,7.5
2023-04-20 09:48:00-04:00,6.99,6.99,,4.699999999999999,1858.0,664.0,1.0,6.99,6.99,7.5
2023-04-20 10:08:00-04:00,6.99,6.99,,4.699999999999999,1860.0,664.0,1.0,6.99,6.99,7.5
2023-04-20 10:48:00-04:00,6.99,6.99,,4.699999999999999,1860.0,749.0,1.0,6.99,6.99,7.5
2023-04-20 13:44:00-04:00,6.99,6.99,,4.699999999999999,1860.0,749.0,3.0,6.99,6.99,7.5
2023-04-20 15:04:00-04:00,6.99,6.99,,4.699999999999999,1860.0,749.0,1.0,6.99,6.99,7.5
2023-04-20 16:12:00-04:00,6.99,6.99,,4.699999999999999,1860.0,743.0,1.0,6.99,6.99,7.5
2023-04-20 16:20:00-04:00,6.99,6.99,,4.699999999999999,1860.0,749.0,3.0,6.99,6.99,7.5
2023-04-20 17:42:00-04:00,6.99,6.99,,4.699999999999999,1860.0,743.0,1.0,6.99,6.99,7.5
2023-04-20 20:08:00-04:00,6.99,6.99,,4.699999999999999,1860.0,728.0,1.0,6.99,6.99,7.5
2023-04-21 05:20:00-04:00,6.99,6.99,,4.699999999999999,1860.0,715.0,1.0,6.99,6.99,7.5
2023-04-21 07:08:00-04:00,6.99,6.99,,4.699999999999999,1860.0,736.0,1.0,6.99,6.99,7.5
2023-04-21 07:32:00-04:00,6.99,6.99,,4.699999999999999,1848.0,736.0,1.0,6.99,6.99,7.5
2023-04-21 07:40:00-04:00,6.99,6.99,,4.699999999999999,1860.0,736.0,1.0,6.99,6.99,7.5
2023-04-21 08:32:00-04:00,6.99,6.99,,4.699999999999999,1862.0,736.0,1.0,6.99,6.99,7.5
2023-04-21 08:44:00-04:00,6.99,6.99,,4.699999999999999,1863.0,736.0,1.0,6.99,6.99,7.5
