,Sales Rank
2022-12-14,1000
2022-12-15,998
2022-12-16,1091
2022-12-17,980
2022-12-18,1066
2022-12-19,1075
2022-12-20,1097
2022-12-21,1144
2022-12-22,1070
2022-12-23,985
2022-12-24,1070
2022-12-25,906
2022-12-26,874
2022-12-27,841
2022-12-28,803
2022-12-29,867
2022-12-30,903
2022-12-31,835
2023-01-01,812
2023-01-02,821
2023-01-03,795
2023-01-04,808
2023-01-05,790
2023-01-06,797
2023-01-07,795
2023-01-08,812
2023-01-09,819
2023-01-10,841
2023-01-11,849
2023-01-12,865
2023-01-13,810
2023-01-14,735
2023-01-15,717
2023-01-16,804
2023-01-17,724
2023-01-18,732
2023-01-19,708
2023-01-20,807
2023-01-21,841
2023-01-22,800
2023-01-23,787
2023-01-24,779
2023-01-25,727
2023-01-26,770
2023-01-27,774
2023-01-28,825
2023-01-29,694
2023-01-30,783
2023-01-31,766
2023-02-01,766
2023-02-02,794
2023-02-03,829
2023-02-04,781
2023-02-05,692
2023-02-06,724
2023-02-07,736
2023-02-08,718
2023-02-09,707
2023-02-10,720
2023-02-11,759
2023-02-12,655
2023-02-13,607
2023-02-14,580
2023-02-15,614
2023-02-16,785
2023-02-17,988
2023-02-18,1143
2023-02-19,1114
2023-02-20,1138
2023-02-21,1172
2023-02-22,1131
2023-02-23,1196
2023-02-24,1206
2023-02-25,1102
2023-02-26,385
2023-02-27,640
2023-02-28,684
2023-03-01,718
2023-03-02,663
2023-03-03,737
2023-03-04,694
2023-03-05,667
2023-03-06,661
2023-03-07,673
2023-03-08,677
2023-03-09,617
2023-03-10,726
2023-03-11,994
2023-03-12,595
2023-03-13,728
2023-03-14,693
2023-03-15,791
2023-03-16,621
2023-03-17,632
2023-03-18,639
2023-03-19,560
2023-03-20,721
2023-03-21,673
2023-03-22,682
2023-03-23,721
2023-03-24,802
2023-03-25,701
2023-03-26,624
2023-03-27,653
2023-03-28,671
2023-03-29,634
2023-03-30,645
2023-03-31,742
2023-04-01,673
2023-04-02,650
2023-04-03,613
2023-04-04,744
2023-04-05,737
2023-04-06,643
2023-04-07,705
2023-04-08,763
2023-04-09,715
2023-04-10,815
2023-04-11,823
2023-04-12,668
2023-04-13,697
2023-04-14,711
2023-04-15,635
2023-04-16,589
2023-04-17,634
2023-04-18,681
2023-04-19,583
2023-04-20,718
2023-04-21,768
2023-04-22,750
2023-04-23,685
2023-04-24,712
2023-04-25,631
2023-04-26,706
2023-04-27,734
2023-04-28,711
2023-04-29,740
2023-04-30,634
2023-05-01,721
2023-05-02,563
2023-05-03,543
2023-05-04,679
2023-05-05,722
2023-05-06,657
2023-05-07,630
2023-05-08,661
2023-05-09,688
2023-05-10,674
2023-05-11,686
2023-05-12,715
2023-05-13,630
2023-05-14,598
2023-05-15,629
2023-05-16,669
2023-05-17,665
2023-05-18,603
2023-05-19,665
2023-05-20,672
2023-05-21,644
2023-05-22,627
2023-05-23,644
2023-05-24,656
2023-05-25,602
2023-05-26,695
2023-05-27,692
2023-05-28,675
2023-05-30,625
2023-05-31,622
2023-06-01,612
2023-06-02,644
2023-06-03,680
2023-06-04,721
2023-06-05,708
2023-06-06,635
2023-06-07,591
2023-06-08,634
2023-06-09,753
2023-06-10,722
2023-06-11,622
2023-06-12,682
2023-06-13,652
2023-06-14,665
2023-06-15,654
2023-06-16,686
2023-06-17,715
2023-06-18,585
2023-06-19,657
2023-06-20,633
2023-06-21,700
2023-06-22,687
2023-06-23,674
2023-06-24,760
2023-06-25,651
2023-06-26,668
2023-06-27,676
2023-06-28,654
2023-06-29,669
2023-06-30,630
2023-07-01,677
2023-07-02,584
2023-07-03,629
2023-07-04,679
2023-07-05,667
2023-07-06,642
2023-07-07,761
2023-07-08,670
2023-07-09,607
2023-07-10,652
2023-07-11,395
2023-07-12,413
2023-07-13,626
2023-07-14,866
2023-07-15,815
2023-07-16,617
2023-07-17,674
2023-07-18,736
2023-07-19,753
2023-07-20,853
2023-07-21,601
2023-07-22,737
2023-07-23,622
2023-07-24,638
2023-07-25,682
2023-07-26,649
2023-07-27,656
2023-07-28,698
2023-07-29,687
2023-07-30,593
2023-07-31,647
2023-08-01,632
2023-08-02,657
2023-08-03,696
2023-08-04,663
2023-08-05,700
2023-08-06,676
2023-08-07,617
2023-08-08,717
2023-08-09,700
2023-08-10,691
2023-08-11,763
2023-08-12,721
2023-08-13,696
2023-08-14,752
2023-08-15,767
2023-08-16,774
2023-08-17,679
2023-08-18,899
2023-08-19,695
2023-08-20,621
2023-08-21,700
2023-08-22,771
2023-08-23,657
2023-08-24,634
2023-08-25,734
2023-08-26,866
2023-08-27,745
2023-08-28,756
2023-08-29,646
2023-08-30,708
2023-08-31,665
2023-09-01,698
2023-09-02,673
2023-09-03,636
2023-09-04,739
2023-09-05,703
2023-09-06,581
2023-09-07,641
2023-09-08,702
2023-09-09,722
2023-09-10,663
2023-09-11,615
2023-09-12,648
2023-09-13,730
2023-09-14,694
2023-09-15,618
2023-09-16,644
2023-09-17,554
2023-09-18,638
2023-09-19,610
2023-09-20,674
2023-09-21,646
2023-09-22,742
2023-09-23,800
2023-09-24,679
2023-09-25,737
2023-09-26,731
2023-09-27,764
2023-09-28,723
2023-09-29,673
2023-09-30,670
2023-10-01,641
2023-10-02,667
2023-10-03,673
2023-10-04,689
2023-10-05,687
2023-10-06,791
2023-10-07,765
2023-10-08,713
2023-10-09,769
2023-10-10,436
2023-10-11,494
2023-10-12,610
2023-10-13,749
2023-10-14,940
2023-10-15,756
2023-10-16,930
2023-10-17,841
2023-10-18,731
2023-10-19,755
2023-10-20,796
2023-10-21,858
2023-10-22,686
2023-10-24,762
2023-10-25,807
2023-10-26,825
2023-10-27,882
2023-10-28,825
2023-10-29,826
2023-10-30,845
2023-10-31,791
2023-11-01,864
2023-11-02,760
2023-11-03,793
2023-11-04,831
2023-11-05,908
2023-11-06,817
2023-11-07,779
2023-11-08,684
2023-11-09,685
2023-11-10,734
2023-11-11,733
2023-11-12,632
2023-11-13,644
2023-11-14,690
2023-11-15,610
2023-11-16,648
2023-11-17,822
2023-11-18,769
2023-11-19,752
2023-11-20,896
2023-11-21,877
2023-11-22,884
2023-11-23,979
2023-11-24,786
2023-11-25,662
2023-11-26,685
2023-11-27,765
2023-11-28,884
2023-11-29,944
2023-11-30,865
2023-12-01,909
2023-12-02,918
2023-12-03,821
2023-12-04,1049
2023-12-05,891
2023-12-06,899
2023-12-07,901
2023-12-08,1050
2023-12-09,1063
2023-12-10,1022
2023-12-11,1070
2023-12-12,951
2023-12-13,970
2023-12-14,919
2023-12-15,1076
2023-12-16,1212
2023-12-17,962
2023-12-18,1051
2023-12-19,997
2023-12-20,976
2023-12-21,974
2023-12-22,988
2023-12-23,935
2023-12-24,664
2023-12-25,716
2023-12-26,709
2023-12-27,677
2023-12-28,700
2023-12-29,887
2023-12-30,853
2023-12-31,619
2024-01-01,723
2024-01-02,687
2024-01-03,648
2024-01-04,698
2024-01-05,837
2024-01-06,853
2024-01-07,681
2024-01-08,688
2024-01-09,748
2024-01-10,766
2024-01-11,722
2024-01-12,763
2024-01-13,819
2024-01-14,787
2024-01-15,758
2024-01-16,813
2024-01-17,801
2024-01-18,610
2024-01-19,655
2024-01-20,734
2024-01-21,740
2024-01-22,741
2024-01-23,743
2024-01-24,746
2024-01-25,748
2024-01-26,742
2024-01-27,701
2024-01-28,667
2024-01-29,734
2024-01-30,694
2024-01-31,659
2024-02-01,701
2024-02-02,1076
2024-02-03,1454
2024-02-04,2433
2024-02-05,4527
2024-02-06,716
2024-02-07,629
2024-02-08,597
2024-02-09,696
2024-02-10,590
2024-02-11,577
2024-02-12,606
2024-02-13,574
2024-02-14,507
2024-02-15,484
2024-02-16,611
2024-02-17,618
2024-02-18,606
2024-02-19,625
2024-02-20,606
2024-02-21,654
2024-02-22,718
2024-02-23,697
2024-02-24,695
2024-02-25,606
2024-02-26,710
2024-02-27,658
2024-02-28,679
2024-02-29,754
2024-03-01,795
2024-03-02,875
2024-03-03,728
2024-03-04,781
2024-03-05,789
2024-03-06,793
2024-03-07,737
2024-03-08,867
2024-03-09,903
2024-03-10,769
2024-03-11,823
2024-03-12,791
2024-03-13,811
2024-03-14,706
2024-03-15,825
2024-03-16,852
2024-03-17,660
2024-03-18,715
2024-03-19,703
2024-03-20,711
2024-03-21,686
2024-03-22,743
2024-03-23,788
2024-03-24,715
2024-03-25,723
2024-03-26,669
2024-03-27,633
2024-03-28,636
2024-03-29,715
2024-03-30,695
2024-03-31,523
2024-04-01,678
2024-04-02,583
2024-04-03,628
2024-04-04,573
2024-04-05,700
2024-04-06,690
2024-04-07,598
2024-04-08,667
2024-04-09,607
2024-04-10,627
2024-04-11,605
2024-04-12,624
2024-04-13,717
2024-04-14,622
2024-04-15,602
2024-04-16,583
2024-04-17,623
2024-04-18,586
2024-04-19,626
2024-04-20,610
2024-04-21,596
2024-04-22,594
2024-04-23,592
2024-04-24,607
2024-04-25,578
2024-04-26,612
2024-04-27,566
2024-04-28,531
2024-04-29,571
2024-04-30,1948
2024-05-01,2092
2024-05-02,2021
2024-05-03,1947
2024-05-04,2151
2024-05-05,1786
2024-05-06,2056
2024-05-07,1929
2024-05-08,1995
2024-05-09,2277
2024-05-10,2419
2024-05-11,2475
2024-05-12,1862
2024-05-13,2030
2024-05-14,2217
2024-05-15,2247
2024-05-16,2254
2024-05-17,2083
2024-05-18,2312
2024-05-19,2058
2024-05-20,2292
2024-05-21,667
2024-05-22,726
2024-05-23,742
2024-05-24,766
2024-05-25,809
2024-05-26,652
2024-05-27,759
2024-05-28,708
2024-05-29,829
2024-05-30,805
2024-05-31,867
2024-06-01,976
2024-06-02,809
2024-06-03,812
2024-06-04,795
2024-06-05,759
2024-06-06,780
2024-06-07,783
2024-06-08,933
2024-06-09,732
2024-06-10,779
2024-06-11,715
2024-06-12,786
2024-06-13,818
2024-06-14,906
2024-06-15,880
2024-06-16,621
2024-06-17,775
2024-06-18,709
2024-06-19,821
2024-06-20,826
2024-06-21,877
2024-06-22,892
2024-06-23,806
2024-06-24,777
2024-06-25,799
2024-06-26,753
2024-06-27,797
2024-06-28,893
2024-06-29,856
2024-06-30,765
2024-07-01,852
2024-07-02,829
2024-07-03,784
2024-07-04,792
2024-07-05,913
2024-07-06,867
2024-07-07,753
2024-07-08,756
2024-07-09,879
2024-07-10,883
2024-07-11,915
2024-07-12,1107
2024-07-13,927
2024-07-14,753
2024-07-15,840
2024-07-16,516
2024-07-17,516
2024-07-18,625
2024-07-19,803
2024-07-20,913
2024-07-21,738
2024-07-22,792
2024-07-23,908
2024-07-24,848
2024-07-25,907
2024-07-26,917
2024-07-27,979
2024-07-28,781
2024-07-29,852
2024-07-30,785
2024-07-31,803
2024-08-01,888
2024-08-02,971
2024-08-03,925
2024-08-04,822
2024-08-05,872
2024-08-06,827
2024-08-07,828
2024-08-09,829
2024-08-10,912
2024-08-11,742
2024-08-12,819
2024-08-13,758
2024-08-14,748
2024-08-15,963
2024-08-16,1066
2024-08-17,1005
2024-08-18,970
2024-08-19,1023
2024-08-20,1018
2024-08-21,921
2024-08-22,851
2024-08-23,829
2024-08-24,968
2024-08-25,803
